gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ip
AT4G37850,5871.73906394438,-0.15153970585100035,0.04610052732387228,-3.2871577538881724,0.00101204122569623,0.00289321970771955,Non-UBP5 targets
AT4G37860,5871.73906394438,-0.15153970585100035,0.04610052732387228,-3.2871577538881724,0.00101204122569623,0.00289321970771955,Non-UBP5 targets
AT2G39590,391.8443444329632,-0.6125640904369034,0.1863733000180672,-3.286758834970035,0.0010134758736364,0.00289564535324688,Non-UBP5 targets
AT2G39600,391.8443444329632,-0.6125640904369034,0.1863733000180672,-3.286758834970035,0.0010134758736364,0.00289564535324688,Non-UBP5 targets
AT5G62730,470.42064818465303,-0.6240645630784524,0.1901065780491144,-3.282708938757627,0.0010281476183668,0.00293501833847559,Non-UBP5 targets
AT1G27461,547.721911160817,-0.6263630044528201,0.19090998113021687,-3.2809337717423332,0.00103464035438887,0.00295269979819818,Non-UBP5 targets
AT3G12830,54.95484721465447,1.9712483514595256,0.6010540624675594,3.279652321734236,0.00103935086170903,0.00296443028686065,UBP5 targets
AT4G32870,189.0736663606333,-0.9249189304836536,0.28208764689006266,-3.278835286410539,0.0010423645699226,0.00297216795117901,Non-UBP5 targets
AT2G02250,1262.948347636273,-0.422716033170926,0.1289283555985705,-3.2786894024080224,0.00104290352621747,0.00297284675101806,Non-UBP5 targets
AT5G60110,342.4161646075744,-0.61971444172779655,0.1890809286929976,-3.277508979945829,0.00104727399262045,0.0029844439132074,Non-UBP5 targets
AT3G27710,2067.313725574369,0.3052283022641064,0.09316334676024957,3.2762702594786948,0.00105187852318697,0.00299583736208917,Non-UBP5 targets
AT3G27720,2067.313725574369,0.3052283022641064,0.09316334676024957,3.2762702594786948,0.00105187852318697,0.00299583736208917,Non-UBP5 targets
AT1G31710,1658.4905627978053,-0.3017427317561988,0.09211157278725284,-3.2758395348771683,0.00105348398233342,0.00299954517160064,Non-UBP5 targets
AT5G06070,1501.8959603410567,-0.3526115188799371,0.10772782815710458,-3.2731702189865652,0.00106348411077506,0.00302714578347959,Non-UBP5 targets
AT3G13370,873.8208352397658,-0.4503464617905139,0.1376771341191666,-3.2710330925447364,0.00107155370575952,0.00304923692767975,Non-UBP5 targets
AT2G00970,382.44031693745086,-0.7131778033105904,0.2183347308843645,-3.2664423127821434,0.00108907994667829,0.00309643449587959,Non-UBP5 targets
AT2G47140,382.44031693745086,-0.7131778033105904,0.2183347308843645,-3.2664423127821434,0.00108907994667829,0.00309643449587959,Non-UBP5 targets
AT2G47150,382.44031693745086,-0.7131778033105904,0.2183347308843645,-3.2664423127821434,0.00108907994667829,0.00309643449587959,Non-UBP5 targets
AT1G12980,2802.7574894746,-0.3051765707327117,0.09347324966928298,-3.264854616828394,0.00109520274278995,0.00311294680631898,Non-UBP5 targets
AT1G10380,3499.412661988678,-0.21390785832746456,0.0655286678653473,-3.264340101755414,0.00109719374004409,0.00311681257953871,UBP5 targets
AT1G10385,3499.412661988678,-0.21390785832746456,0.0655286678653473,-3.264340101755414,0.00109719374004409,0.00311681257953871,UBP5 targets
