gene_id,H2Aub,H3K27,misregulated
AT4G26410,-0.40400859185583454,NA,NA
AT1G01190,-0.4290227459907277,-0.3747077235209507,NA
AT1G01200,-0.4290227459907277,NA,NA
AT1G01210,-0.4290227459907277,NA,NA
AT2G20480,0.5627694364268555,2.4602435031946523,NA
AT2G20490,0.5627694364268555,NA,NA
AT2G33410,0.8447151787884931,NA,NA
AT4G00800,0.8206970230545586,NA,NA
AT2G45023,0.668414555578683,NA,NA
AT2G45030,0.668414555578683,NA,NA
AT4G28320,0.649948738471203,NA,NA
AT2G36140,-0.6359920668789759,NA,NA
AT2G36145,-0.6359920668789759,NA,NA
AT5G44670,-0.5702133869486358,NA,NA
AT5G14970,0.6694489393247814,NA,NA
AT2G17950,-0.4625143033769162,-0.11740179430173586,NA
AT2G22990,-0.5121006337214407,NA,NA
AT1G65490,-0.6599707061857731,NA,NA
AT4G03210,-0.625159178523794,NA,NA
AT4G22758,0.4732481236300239,NA,NA
AT4G22760,0.4732481236300239,NA,NA
AT2G18010,-0.5233112239433099,-0.3275528889188213,NA
AT1G54220,0.48456169686016753,NA,-1.29400608968842
AT1G54230,0.48456169686016753,0.794573557840764,NA
AT1G54240,0.48456169686016753,2.2250380289032328,NA
AT1G54250,0.48456169686016753,NA,NA
AT2G21860,0.7866931634713585,NA,NA
AT3G49310,0.4179921781778785,NA,NA
AT3G49320,0.4179921781778785,0.29757815899669277,NA
AT3G49330,0.4179921781778785,0.29757815899669277,NA
AT3G49340,0.4179921781778785,0.29757815899669277,NA
AT2G45080,-0.562211715918419,NA,NA
AT3G50070,0.6708724114676631,NA,NA
AT4G37430,0.4159265478817384,NA,NA
AT4G37432,0.4159265478817384,NA,NA
AT5G13050,0.6410607557802946,NA,NA
AT4G27290,-0.6217833090144214,NA,NA
AT4G29080,-0.593347288140618,NA,NA
AT3G32940,0.7419119636315026,NA,NA
AT3G57540,-0.6095569700002115,NA,NA
AT2G01260,0.5895609222385572,NA,NA
AT5G50940,-0.5185109207238532,NA,NA
AT5G50950,-0.5185109207238532,NA,NA
AT4G26990,0.5765472128861958,NA,NA
AT1G05540,-0.4783273237119069,NA,NA
AT1G05550,-0.4783273237119069,NA,NA
AT2G43610,-0.7225947069570045,-0.4950613746744554,NA
AT3G08280,-0.4440805888559638,NA,NA
AT3G52720,-0.4440805888559638,NA,-1.23652040714788
AT5G22650,0.8421460400145595,NA,NA
AT2G39240,-0.4462301054347747,NA,NA
AT2G39250,-0.4462301054347747,NA,NA
AT2G19660,-0.4670272215013974,NA,NA
AT4G14790,0.6372305957553973,NA,NA
AT4G17600,0.5774335518293817,NA,NA
AT5G44720,0.8929070358115129,NA,NA
AT4G04920,0.8485931388074468,NA,NA
AT2G45500,0.47718142619346904,3.2933755173001473,-2.36615437755446
AT5G05360,0.835132418028108,NA,NA
AT1G01700,0.4921183293706275,NA,NA
AT3G26110,-0.8650352737933716,NA,NA
AT5G65560,0.6554516383991504,NA,NA
AT5G46050,-0.4034763538390118,-0.3597575957549606,NA
AT2G13100,0.9684265939292104,NA,NA
AT5G52920,0.5194925808670134,NA,NA
AT1G72570,-0.3895415494050565,-0.16213033762890855,NA
AT2G38560,0.7396573693310284,NA,NA
AT2G29090,-0.5273211070403476,NA,NA
AT2G44940,-0.5841667803538649,NA,NA
AT3G47290,0.46830152746272874,1.074441599768879,NA
AT1G36390,0.7548707114579736,NA,NA
AT5G16500,-0.5032922913744319,0.3098053253620138,NA
AT5G51230,0.5829037349859061,NA,NA
AT1G06780,0.4153810126696006,NA,NA
AT3G20320,0.9090960357300784,NA,NA
AT3G26932,-0.6503871001590915,NA,NA
AT4G02560,0.7353274575075174,NA,NA
AT4G02570,0.7353274575075174,NA,NA
AT2G01960,-0.6506106360840528,-0.5966618863580361,NA
AT3G27660,-0.4587411870109443,-0.251003883840641,NA
AT3G27670,-0.4587411870109443,NA,NA
AT4G09030,-0.6101169416860285,-0.5388480120877894,NA
AT4G09035,-0.6101169416860285,-0.5388480120877894,NA
AT5G37360,0.8675205140074403,NA,NA
AT4G30700,-0.5268278391585819,NA,NA
AT1G05270,0.8439328478355664,NA,NA
AT3G19930,-0.392452680305328,NA,NA
AT3G19940,-0.392452680305328,NA,NA
AT4G39920,0.6493858989883425,NA,NA
AT3G00550,-0.6702779148318143,NA,NA
AT3G29034,-0.6702779148318143,NA,NA
AT1G06463,0.8199164241584344,NA,NA
AT1G06467,0.8199164241584344,NA,NA
AT1G31860,0.8199164241584344,NA,NA
AT1G47200,0.8223462782597014,NA,NA
AT3G27300,1.040154365860753,NA,NA
AT4G16442,0.3674369931983313,NA,NA
AT4G16444,0.3674369931983313,NA,NA
AT5G11050,-0.5492346343788974,-0.35268467274376686,NA
AT5G17010,0.542617961791558,NA,NA
AT1G05360,0.9021855779256266,NA,NA
AT5G47920,-0.5147763654941774,NA,NA
AT3G51310,0.7231202359923555,NA,NA
AT5G15160,-0.5428345258896565,NA,NA
AT3G09020,-0.6533995285296603,NA,NA
AT3G09030,-0.6533995285296603,NA,NA
AT4G00020,-0.43448168581106456,NA,NA
AT2G36570,-0.4454905404971509,NA,NA
AT1G74010,-0.5345170156822815,-0.28924471862072254,NA
AT2G23950,-0.4386661695184419,NA,NA
AT5G39450,0.6320313535763618,NA,NA
AT2G38210,-0.7916626144135211,NA,NA
AT1G64295,-0.5621182160723276,-0.3996772503309111,NA
AT2G45820,0.761046505617048,NA,NA
AT4G10370,-0.429885740702709,NA,NA
AT3G50890,-0.6758526585362842,NA,NA
AT5G64390,0.723241596797997,NA,NA
AT2G01690,0.9952088089664032,NA,NA
AT5G56100,-0.923801361701048,NA,NA
AT2G20610,0.5317979425483094,NA,NA
AT1G07493,0.5497111643006048,2.098801744229036,NA
AT1G48580,0.5497111643006048,2.098801744229036,NA
AT2G22540,-0.6479534649886902,NA,NA
AT2G04190,-0.7579544378233453,NA,NA
AT5G52170,-0.5480720323174119,NA,NA
AT5G52180,-0.5480720323174119,NA,NA
AT5G52190,-0.5480720323174119,NA,NA
AT5G52200,-0.5480720323174119,NA,NA
AT1G02890,0.6663682707771775,NA,NA
AT2G37100,-1.1663750296549087,NA,NA
AT1G05590,-0.3594989484090157,NA,NA
AT3G24310,-0.698635692294459,NA,NA
AT2G19600,0.6667958752494854,NA,NA
AT2G44280,-0.49507190248077065,NA,-2.2072172899442
AT2G44290,-0.49507190248077065,NA,1.06777610696842
AT2G44300,-0.49507190248077065,NA,NA
AT5G35180,0.640029947709494,NA,NA
AT1G09827,-0.49048625428681136,NA,NA
AT1G78580,-0.49048625428681136,NA,NA
AT1G48870,0.442213608625701,0.4109472145765657,NA
AT5G10430,-0.7173610328696466,NA,NA
AT5G10435,-0.7173610328696466,NA,NA
AT5G05840,-0.6360423426671616,NA,NA
AT3G26960,-0.7351878776496504,NA,NA
AT1G77480,0.5547877773749094,NA,NA
AT1G13860,0.8490452217498647,NA,NA
AT3G21140,-0.4575619662957869,NA,NA
AT3G21150,-0.4575619662957869,NA,NA
AT4G26640,0.5149715353615685,NA,NA
AT4G05755,-0.418888342579008,-0.43322157495957225,NA
AT4G10020,-0.418888342579008,-0.43322157495957225,NA
AT2G35690,0.7703648508352405,NA,NA
AT3G02290,0.7493158940737399,NA,NA
AT3G18530,-0.6004035271240152,NA,NA
AT5G52880,0.9816735164100492,NA,NA
AT5G50840,0.8559333435867098,NA,NA
AT1G08210,0.5608489178936306,NA,NA
AT5G16140,0.7080173159478728,NA,-1.30944980955317
AT5G16150,0.7080173159478728,NA,NA
AT4G36820,-0.5105467226936807,NA,NA
AT4G36830,-0.5105467226936807,NA,NA
AT4G36840,-0.5105467226936807,NA,NA
AT4G36850,-0.5105467226936807,NA,NA
AT2G03280,0.836849448592837,NA,NA
AT3G13010,-0.4795251059712641,NA,NA
AT3G07000,-0.44207086942683155,NA,NA
AT1G04467,0.7890119422762203,NA,NA
AT1G06460,0.7890119422762203,NA,NA
AT4G15480,-0.5098523137318727,NA,NA
AT3G61640,1.1989883807822794,NA,NA
AT3G05495,0.8647465637957904,NA,NA
AT3G28370,0.8647465637957904,NA,NA
AT1G04833,-0.36798188818013633,NA,NA
AT1G11040,-0.36798188818013633,NA,NA
AT1G11050,-0.36798188818013633,NA,NA
AT3G18650,-0.573718605676844,-0.6155522440636841,NA
AT3G19270,-0.6342845300111972,NA,NA
AT4G36750,0.5319101485088911,NA,NA
AT4G36760,0.5319101485088911,NA,NA
AT2G03430,0.4809821088642908,NA,NA
AT1G02280,0.7946551775828355,NA,NA
AT1G04450,-0.6156492448026442,-0.13857883721121253,NA
AT1G04455,-0.6156492448026442,-0.13857883721121253,NA
AT1G04470,-0.6156492448026442,NA,NA
AT4G14970,0.6230803528424116,NA,NA
AT1G43700,0.7874955270623385,NA,NA
AT2G07585,1.0864044579028993,NA,NA
AT2G07595,1.0864044579028993,NA,NA
AT2G22482,1.0864044579028993,NA,NA
AT1G77440,0.595838589714902,NA,NA
AT1G12310,0.7308483117641327,NA,NA
AT4G32480,-0.5244226553355524,NA,NA
AT4G32490,-0.5244226553355524,NA,NA
AT3G07640,0.821881517890967,NA,NA
AT5G60880,-0.5780413498469074,NA,NA
AT1G46768,-0.8743744581129355,NA,NA
AT5G60660,-0.5624704933498076,NA,NA
AT3G08340,-0.6368582950766684,NA,NA
AT3G53450,-0.6368582950766684,NA,NA
AT5G11425,0.7171721438951448,NA,NA
AT5G11430,0.7171721438951448,NA,NA
AT3G08600,0.6156719729314345,NA,NA
AT5G52800,0.43753715745805094,NA,NA
AT4G14010,-0.4682707087915281,NA,NA
AT4G14020,-0.4682707087915281,NA,NA
AT1G48090,0.9066733526156662,NA,NA
AT3G48675,-0.5509144807352784,NA,NA
AT3G48680,-0.5509144807352784,NA,NA
AT3G48690,-0.5509144807352784,NA,NA
AT3G48700,-0.5509144807352784,NA,NA
AT1G07880,-0.34390882646344884,NA,NA
AT1G07885,-0.34390882646344884,NA,NA
AT1G07890,-0.34390882646344884,NA,NA
AT1G07900,-0.34390882646344884,NA,NA
AT1G07901,-0.34390882646344884,NA,NA
AT1G07902,-0.34390882646344884,NA,NA
AT3G12930,0.9176441828236892,NA,NA
AT4G29670,0.6266791254119444,NA,NA
AT2G33560,0.7139490493143598,NA,NA
AT1G01355,-0.48240506091732066,-0.4649710037090927,NA
AT5G28750,0.9957628296753036,NA,NA
AT3G59090,0.9608146153589638,NA,NA
AT3G55020,0.8265613021214882,NA,NA
AT2G38480,0.7960608372736987,NA,NA
AT4G21880,0.6195146281601931,NA,NA
AT3G20360,-0.4867848816281249,NA,NA
AT5G25820,-0.4263693115279228,1.214278792079196,NA
AT3G11080,0.45030114927884457,NA,NA
AT1G09060,0.9878910225587608,NA,NA
AT1G08320,-0.4500892685858534,-0.5280150281074728,NA
AT3G07820,-0.5453712723428891,NA,NA
AT3G06145,-0.5184941207835007,NA,NA
AT5G58000,0.49540624038074454,NA,NA
AT5G61190,0.38752582478053826,2.408220708747306,NA
AT1G55250,-0.3221310785152185,NA,NA
AT4G17830,0.5101210217745632,NA,NA
AT1G49210,-0.7160620454478843,1.4252745163489342,NA
AT3G03000,-0.7628145874282384,NA,NA
AT3G52470,-1.1121870532403282,NA,NA
AT3G52480,-1.1121870532403282,NA,NA
AT1G17640,0.7568734429223654,NA,NA
AT2G04680,-0.4971235381520265,0.2654276053031886,NA
AT2G37210,-0.46382514881522774,NA,NA
AT1G31360,1.0343644283954792,NA,NA
AT3G49040,-0.5981641927629396,NA,NA
AT1G09220,0.43666770786633113,NA,NA
AT5G48780,0.636857934975733,1.5368061232263452,NA
AT2G40650,0.48555701887621217,NA,NA
AT1G53910,0.8240604565157373,NA,NA
AT4G20910,0.5308610444328962,NA,NA
AT5G13750,-0.37487800620548656,NA,NA
AT3G05640,-0.44801410522143775,NA,NA
AT1G80050,-0.5108227547586548,NA,NA
AT4G01580,-0.4794612008151899,NA,NA
AT3G46100,0.8345090493916696,NA,NA
AT3G08455,-0.4337377526632381,-0.1949040272505581,NA
AT3G08460,-0.4337377526632381,-0.1949040272505581,NA
AT3G08465,-0.4337377526632381,-0.1949040272505581,NA
AT3G55220,-0.4337377526632381,NA,NA
AT3G55230,-0.4337377526632381,-0.1949040272505581,NA
AT3G55240,-0.4337377526632381,-0.1949040272505581,NA
AT1G06180,-0.5765920098773221,NA,NA
AT5G55930,-0.6359892758694439,NA,NA
AT3G23950,-0.3492903614496788,NA,NA
AT3G23955,-0.3492903614496788,NA,NA
AT3G23960,-0.3492903614496788,NA,NA
AT3G23970,-0.3492903614496788,NA,NA
AT4G11210,-0.585482005119788,0.17376789517444097,NA
AT1G55580,-0.6279775969302172,-0.15589351560608944,NA
AT5G48940,-0.60163050403154406,NA,NA
AT4G35785,1.0332124385079955,NA,NA
AT1G53200,0.7967117553796966,NA,NA
AT4G08445,-0.3828169477541085,NA,NA
AT4G08465,-0.3828169477541085,NA,NA
AT4G08475,-0.3828169477541085,NA,NA
AT4G08495,-0.3828169477541085,NA,NA
AT4G31350,-0.3828169477541085,NA,NA
AT3G08710,0.852966152100613,NA,NA
AT4G01500,-0.5577664449081782,0.1900895535414337,NA
AT3G22450,-0.5696538129530013,NA,NA
AT3G22460,-0.5696538129530013,NA,NA
AT5G62960,-0.4536288989356515,NA,NA
AT5G20170,0.6731614789459844,NA,NA
AT5G20180,0.6731614789459844,NA,NA
AT5G18070,-0.3939450748157272,NA,NA
AT5G61590,-0.5802159743038697,NA,NA
AT5G60900,-0.4055240903043023,-0.4504696702913598,NA
AT1G53190,0.9101766992004872,NA,NA
AT4G11910,-0.4831021024804653,NA,NA
AT1G35510,0.6637387534484612,NA,NA
AT2G34585,0.8242909738557501,NA,NA
AT5G17150,0.6362426856143312,NA,NA
AT1G05833,-0.3374448251380729,NA,NA
AT1G23800,-0.3374448251380729,NA,NA
AT1G23810,-0.3374448251380729,-0.46587596311054114,NA
AT1G23820,-0.3374448251380729,NA,NA
AT3G33520,0.8295404121631795,NA,NA
AT3G13520,-0.7020505338385062,NA,NA
AT4G33470,0.3857932403493566,NA,NA
AT4G31630,-0.4054641825338189,NA,NA
AT3G03025,0.8520701459581757,NA,NA
AT3G15190,0.8520701459581757,NA,NA
AT5G42310,0.5244503640456576,NA,NA
AT2G45100,0.6666010358341053,NA,NA
AT1G13230,-0.7693412970876293,NA,NA
AT5G19970,-0.5862609244298242,NA,NA
AT1G68030,0.6649123968796079,NA,NA
AT4G02220,0.8383362842644485,NA,NA
AT2G28630,-0.6645829716299287,NA,NA
AT1G12820,-0.5604278827730935,NA,NA
AT5G42590,-0.5845920635572164,-0.09075248633559746,NA
AT5G14140,0.4501754692813814,NA,-1.85283610684984
AT5G17570,0.7515401384558027,NA,NA
AT5G39580,-0.45047873874929567,NA,NA
AT3G06860,0.4721400994545348,NA,NA
AT3G17810,0.7611268541834865,NA,NA
AT5G19900,0.8995597040149115,NA,NA
AT1G63220,0.4912926378832311,2.1623681616643204,NA
AT1G63230,0.4912926378832311,2.1623681616643204,NA
AT5G03245,0.9397360417569728,NA,NA
AT5G20910,0.9397360417569728,NA,NA
AT5G05140,0.7811772515792148,NA,NA
AT1G09100,0.6631249152992089,NA,NA
AT1G09110,0.6631249152992089,NA,NA
AT1G15780,0.6613072088464619,NA,NA
AT4G02530,0.6524724558533066,NA,NA
AT3G63200,-1.513100454441595,NA,NA
AT2G09070,-0.4807747378307172,NA,NA
AT2G09075,-0.4807747378307172,NA,NA
AT3G02845,0.7682356452201281,NA,NA
AT3G14100,0.7682356452201281,NA,NA
AT1G20110,0.7971022933372143,NA,NA
AT4G03235,-0.4742133618829265,-0.9756250363942264,NA
AT4G08045,-0.4742133618829265,-0.2781482654528563,NA
AT4G29103,-0.4742133618829265,NA,NA
AT4G29110,-0.4742133618829265,-0.9756250363942264,NA
AT4G29120,-0.4742133618829265,NA,NA
AT5G50240,0.5040403284733403,NA,NA
AT2G05320,0.7502723283389771,NA,NA
AT5G66120,0.4926657934907166,NA,NA
AT5G66130,0.4926657934907166,NA,NA
AT2G39660,-0.6785599661013695,NA,NA
AT4G00940,-0.43870331996642503,-0.3489781761988252,NA
AT1G48630,0.6263797436084924,NA,NA
AT1G48635,0.6263797436084924,NA,NA
AT1G75310,0.7222860368443483,NA,NA
AT4G26130,-0.6860880944696804,NA,NA
AT5G08380,0.5033293300629397,NA,NA
AT5G36740,1.167152872345009,NA,NA
AT3G20155,-0.4615054474013352,NA,NA
AT3G20160,-0.4615054474013352,NA,NA
AT5G24330,0.565691447856265,NA,NA
AT5G24340,0.565691447856265,NA,NA
AT1G22710,-1.083100493542893,NA,NA
AT3G08560,-0.4941884190315258,NA,NA
AT3G08570,-0.4941884190315258,NA,NA
AT2G33130,-0.5409781995198987,NA,NA
AT3G03965,0.6504559610477787,NA,NA
AT3G20230,0.6504559610477787,NA,NA
AT3G20240,0.6504559610477787,NA,NA
AT5G61570,-0.5218755600629658,NA,NA
AT4G29140,-1.2457581793440409,NA,NA
AT5G21326,0.9075633731450332,NA,NA
AT2G08330,-0.6094659432656881,NA,NA
AT2G29170,-0.6094659432656881,NA,1.1599060857369
AT2G29180,-0.6094659432656881,NA,NA
AT3G05015,-0.5750300206369091,NA,NA
AT3G26470,-0.5750300206369091,NA,NA
AT2G15080,0.5231851103224716,NA,NA
AT1G19220,0.598678649270105,NA,NA
AT5G08975,-0.6603278909516901,NA,NA
AT5G60850,-0.6603278909516901,NA,NA
AT2G31600,0.5790294590474225,NA,NA
AT5G40860,-0.49742427528349387,NA,NA
AT5G61090,-0.4273127097764577,-0.3847754637138995,NA
AT2G22100,0.5558866452886887,NA,NA
AT2G22110,0.5558866452886887,NA,NA
AT2G22120,0.5558866452886887,NA,NA
AT5G52230,0.6259076301726909,NA,NA
AT4G39070,-0.6105518655808321,NA,NA
AT4G02090,-0.46686321592966534,NA,NA
AT1G14790,-0.3604059859140224,NA,NA
AT1G45332,0.616359899800842,NA,NA
AT2G44090,0.5348537538512915,NA,NA
AT4G12600,0.6925978800219406,NA,NA
AT4G08310,0.8440200159563349,NA,NA
AT4G08320,0.8440200159563349,NA,NA
AT1G76580,0.8349732639467929,NA,NA
AT3G46750,-0.7880234107505436,NA,NA
AT1G77885,-0.748014557211415,NA,NA
AT1G72020,-0.6954224460747088,NA,NA
AT1G72030,-0.6954224460747088,NA,NA
AT4G36990,-0.6491459425230779,NA,NA
AT1G09073,-0.4791834900214427,NA,NA
AT1G69600,-0.4791834900214427,NA,NA
AT2G28160,-0.536034584885313,NA,NA
AT1G51170,-0.524038979180057,NA,NA
AT1G58360,-0.6208784786405249,NA,NA
AT4G26790,0.4892172150947119,NA,NA
AT4G26795,0.4892172150947119,NA,NA
AT4G26800,0.4892172150947119,NA,NA
AT3G56770,-0.5540549126863703,-0.4555158228188657,NA
AT5G65590,-0.4231910139682681,NA,NA
AT5G45670,-0.540712006324397,NA,NA
AT2G25310,0.5279758409708631,NA,NA
AT3G01225,0.42257190319089,NA,NA
AT3G02980,0.42257190319089,NA,NA
AT3G02990,0.42257190319089,NA,NA
AT1G06870,0.6347694302612514,NA,NA
AT2G20270,0.8050126361492006,NA,NA
AT4G05018,0.5692136079604108,NA,NA
AT4G02110,0.4292273997215373,NA,NA
AT3G04080,0.5847247002801256,NA,NA
AT3G06440,0.6885116469349023,NA,NA
AT5G27380,-0.5049062706640451,NA,NA
AT5G23790,-0.5093648559644031,NA,NA
AT1G11960,0.9964290288254808,NA,NA
AT1G30590,0.6600506099222107,NA,NA
AT3G48110,0.8631577697092979,NA,NA
AT2G45730,-0.3703906719130931,NA,NA
AT2G45740,-0.3703906719130931,NA,NA
AT2G45750,-0.3703906719130931,-0.46279730560686416,NA
AT5G57790,-0.3361071851762443,NA,NA
AT3G07810,1.010276337995379,NA,NA
AT3G06790,0.5982898068300596,NA,NA
AT3G06810,0.5982898068300596,NA,NA
AT1G19320,-0.649353977410355,NA,-2.14325178794007
AT1G69560,-0.5785924397504844,-0.315496318476534,NA
AT3G53340,0.6896694092402623,NA,NA
AT3G15800,-0.48294275599161907,-0.3481437545974525,NA
AT3G58460,1.331634673659181,NA,NA
AT5G23110,0.7142761944870812,NA,NA
AT3G61590,0.5581044801073051,NA,NA
AT4G11120,0.9257956476260848,NA,NA
AT5G23270,-0.5111119041787605,NA,NA
AT5G09735,-0.6941109652267584,-0.3009715796361793,NA
AT2G45490,0.7761196768612219,NA,NA
AT1G01880,-0.375799969100253,NA,NA
AT3G11640,-0.7051574747859833,NA,NA
AT2G19920,-0.4624908538300863,NA,NA
AT4G18970,-0.662896838741726,-0.07523689560848255,NA
AT3G57120,0.7324854248317053,NA,NA
AT3G22820,-0.7541638511736857,NA,NA
AT2G45900,-0.6926162676473807,NA,NA
AT5G43130,0.7105528957147281,NA,NA
AT5G43140,0.7105528957147281,NA,NA
AT1G77320,0.6364358014107151,NA,NA
AT2G09235,0.4487349971648342,NA,NA
AT2G41140,0.4487349971648342,NA,NA
AT5G44790,0.8044396418186123,NA,NA
AT3G04685,0.5619101572698695,NA,NA
AT3G24495,0.5619101572698695,NA,NA
AT3G24500,0.5619101572698695,NA,NA
AT1G02550,-0.44307388751275306,-0.7323153592381358,NA
AT1G02560,-0.44307388751275306,NA,NA
AT3G60260,0.7154308714792521,NA,NA
AT3G18535,0.6187529436387892,NA,NA
AT3G20920,0.9977859037185788,NA,NA
AT3G61310,-0.441647181738908,NA,NA
AT1G45201,-0.4012724553954081,NA,NA
AT1G76500,-0.6423939859865625,-0.1526167722031791,NA
AT5G17330,-0.48894673918151654,-0.37524011735858054,NA
AT1G08630,-0.5069553589180489,NA,NA
AT3G03725,-0.34212135262303606,-0.29987174335903205,NA
AT3G03735,-0.34212135262303606,-0.29987174335903205,NA
AT3G18560,-0.34212135262303606,-0.29987174335903205,NA
AT3G18570,-0.34212135262303606,NA,NA
AT3G18580,-0.34212135262303606,NA,NA
AT3G18590,-0.34212135262303606,NA,NA
AT1G18910,-0.6816050299697531,NA,NA
AT2G39560,-0.590078461042769,NA,NA
AT1G16760,-0.3904263396664452,NA,NA
AT1G16770,-0.3904263396664452,NA,NA
AT1G25988,-0.5835888022290353,0.3403357141082083,NA
AT1G77370,0.9566685211543702,NA,NA
AT1G66620,0.8581660328128317,NA,NA
AT5G04115,-0.4208983414970155,NA,NA
AT5G04125,-0.4208983414970155,NA,NA
AT5G25830,-0.4208983414970155,NA,NA
AT1G76180,-0.6527029296893201,NA,NA
AT4G37240,-1.361023878151547,NA,1.01334953330124
AT3G43210,1.0498256361945806,NA,NA
AT5G04730,-0.5646341006042207,-0.15509734528788527,NA
AT1G67350,0.9041494573351464,NA,NA
AT3G59920,0.7749594318015779,NA,NA
AT2G05540,-0.5524368761366332,NA,NA
AT3G57180,0.6144839277590778,NA,NA
AT3G57190,0.6144839277590778,NA,NA
AT5G56220,-0.564086397162388,NA,NA
AT2G09710,-0.5608745596151011,NA,NA
AT2G46225,-0.5608745596151011,NA,NA
AT1G15810,-0.4816540941279521,NA,NA
AT5G67210,-0.48651853980423104,NA,NA
AT3G43600,-0.6240272994735578,NA,NA
AT4G02970,-0.4367137106614292,NA,NA
AT3G18450,-0.5929145872284561,NA,NA
AT2G07970,-0.5666111763577759,NA,NA
AT2G24130,-0.5666111763577759,NA,NA
AT1G48530,0.485913515249143,NA,NA
AT1G48540,0.485913515249143,NA,NA
AT5G66010,0.6017512327847282,NA,NA
AT3G55400,0.6091075375265652,NA,NA
AT3G18140,0.5739169773496318,NA,NA
AT5G53470,0.8116172339016507,NA,NA
AT5G10950,0.8501561585136291,1.9937370688888256,NA
AT4G01100,-0.5593554424741335,NA,NA
AT5G20840,0.6649129358603,NA,NA
AT4G14720,0.6785270140604277,NA,NA
AT1G19210,0.6540630269734289,NA,NA
AT4G05875,-0.4297646883876528,NA,NA
AT4G11320,-0.4297646883876528,NA,NA
AT1G18940,0.589385824127985,NA,NA
AT3G19650,0.8453808577782104,NA,NA
AT5G37480,-0.5057468223434187,2.342643373012129,NA
AT5G37485,-0.5057468223434187,NA,NA
AT5G37490,-0.5057468223434187,NA,NA
AT2G39570,-0.5442018011512602,NA,NA
AT2G39580,-0.5442018011512602,NA,NA
AT5G61760,1.101823117840766,NA,NA
AT5G62540,0.6337267594321805,NA,NA
AT3G05285,0.6280426037629696,NA,NA
AT3G27750,0.6280426037629696,NA,NA
AT3G53310,-0.6074720036424928,NA,2.59291290126164
AT4G33495,0.5930766158793244,NA,NA
AT1G34110,0.48813598803621894,NA,NA
AT5G62680,-0.5566750590392027,NA,NA
AT5G43690,-0.7359576824993344,NA,NA
AT3G51870,0.6217592971666611,NA,NA
AT1G69310,-0.57297147616715,-1.6235275786333336,NA
AT5G09790,0.6504435216774582,NA,NA
AT5G28030,-0.5730434988658173,NA,NA
AT5G59790,-0.7639556561191987,NA,NA
AT3G07320,-0.6587907329649942,NA,NA
AT5G50915,-0.5329268916364742,-0.1928261061818032,NA
AT1G14640,0.6309985423438231,NA,NA
AT1G14642,0.6309985423438231,NA,NA
AT1G14650,0.6309985423438231,NA,NA
AT5G41410,-0.6228648037235095,NA,NA
AT3G60500,0.620364877976543,NA,NA
AT5G39080,-0.5692866323001586,NA,NA
AT5G39090,-0.5692866323001586,NA,NA
AT1G05993,0.6078647536691061,NA,NA
AT1G05997,0.6078647536691061,NA,NA
AT1G26233,0.6078647536691061,NA,NA
AT1G26235,0.6078647536691061,NA,NA
AT1G30370,-0.6230584133292443,NA,NA
AT1G30380,-0.6230584133292443,NA,NA
AT5G03635,0.832432479485637,NA,NA
AT5G23680,0.832432479485637,NA,NA
AT5G51750,-0.5681439265481939,NA,NA
AT4G38650,-0.4981051329971642,NA,NA
AT4G38660,-0.4981051329971642,NA,NA
AT2G24290,0.7116888897298365,NA,NA
AT4G01030,0.8415856554490686,NA,NA
AT5G27970,0.8583778958684073,NA,NA
AT4G17740,0.9524709277714046,NA,NA
AT1G55475,0.4886276696339405,NA,NA
AT2G29700,0.8919222217019399,NA,NA
AT1G73130,0.7367180250186071,NA,NA
AT5G54520,0.677853810066317,NA,NA
AT1G80230,-0.47591495863966105,NA,NA
AT1G80240,-0.47591495863966105,-0.5541276862186382,NA
AT5G03910,0.6143581074388773,NA,NA
AT3G61550,-0.6470636133597059,NA,NA
AT3G61560,-0.6470636133597059,NA,NA
AT5G14240,0.6284321490755309,NA,NA
AT5G14250,0.6284321490755309,NA,NA
AT5G23920,-0.3347460855526727,NA,NA
AT5G23930,-0.3347460855526727,NA,NA
AT5G23940,-0.3347460855526727,NA,NA
AT3G53710,-0.5424965635875254,-0.47445596612557056,NA
AT3G53720,-0.5424965635875254,-0.37539439003594094,NA
AT2G31190,0.6311455805579318,NA,NA
AT2G31200,0.6311455805579318,NA,NA
AT3G12180,0.7552870130190804,NA,NA
AT1G65910,-0.505205708254781,NA,NA
AT1G64300,0.6265929796582428,NA,NA
AT3G47780,0.8144526468059926,NA,NA
AT1G31320,-0.5323491643397286,NA,NA
AT1G31330,-0.5323491643397286,NA,NA
AT1G64590,-0.46466504304862744,-0.4781696556461971,NA
AT5G16050,0.5908310156194871,NA,NA
AT5G16060,0.5908310156194871,NA,NA
AT2G28350,-0.6355761726480894,NA,NA
AT5G56190,0.6198211268766781,NA,NA
AT4G09680,0.885847543177776,NA,NA
AT5G62430,-0.7229967237921145,NA,NA
AT4G04990,-0.5011727960989446,NA,NA
AT4G23960,-0.5711691625980382,-0.33735278573961947,NA
AT4G23970,-0.5711691625980382,-0.33735278573961947,NA
AT5G24320,0.8436960695052603,NA,NA
AT3G55570,-0.642962486074039,NA,NA
AT4G39770,-0.7279045518693665,NA,NA
AT4G34660,0.571848999136727,NA,NA
AT4G34670,0.571848999136727,NA,NA
AT2G40910,-0.5898866022674131,-0.3822059569863472,NA
AT3G55610,0.5621454265489745,NA,NA
