bins,name,value,rep,type
H2Bub-ubp5-rep2.cov.RPGConly,92,0.4683488941393827,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,93,0.4652495375478372,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,94,0.4629783819928875,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,95,0.4618413869109908,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,96,0.4635546213680755,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,97,0.4669437481510286,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,98,0.47069857389733977,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,99,0.4757310802619702,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,100,0.48151834140435296,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,101,0.5009991995325327,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,102,0.5684368331108061,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,103,0.6615743098827358,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,104,0.7721510697839913,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,105,0.8883444108336164,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,106,1.0183142846817388,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,107,1.1578575295007638,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,108,1.297882597470429,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,109,1.434357058497136,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,110,1.565732536970848,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,111,1.6912502733341317,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,112,1.8187286240359408,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,113,1.932709862540218,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,114,2.041226808124886,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,115,2.1409516539915514,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,116,2.2299679653437186,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,117,2.3242672713338037,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,118,2.4076490754566375,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,119,2.486115619297456,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,120,2.5629885506733765,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,121,2.6276532007299274,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,122,2.692994961463932,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,123,2.752932673508965,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,124,2.8068587247664603,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,125,2.8526401307420524,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,126,2.8958675205151683,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,127,2.9351222238295898,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,128,2.969797566431177,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,129,3.00145576521541,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,130,3.019013271588072,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,131,3.026016738146686,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,132,3.040954186560363,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,133,3.049827774575707,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,134,3.053953325279237,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,135,3.0476913341682783,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,136,3.0485455913439687,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,137,3.0392067965175853,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,138,3.030312113804493,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,139,3.0215599504273523,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,140,3.006534518125856,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,141,2.982054132801847,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,142,2.9639879514585328,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,143,2.943922363978567,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,144,2.916602692553306,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,145,2.8889272108385775,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,146,2.8608780521332355,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,147,2.8392215424463743,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,148,2.80225483135826,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,149,2.768940534343304,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,150,2.7347152502844216,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,151,2.705194556908716,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,152,2.6672592581305565,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,153,2.64229861025642,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,154,2.6079749090391044,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,155,2.569686685668692,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,156,2.534114821424511,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,157,2.494298669399849,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,158,2.4558210315597657,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,159,2.4092966765041086,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,160,2.361217598655737,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,161,2.319879286283893,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,162,2.2757600743651145,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,163,2.233305530986567,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,164,2.1916742759995502,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,165,2.1533416605107214,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,166,2.1111238884707566,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,167,2.0694631640803505,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,168,2.0284915064994493,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,169,1.984207032566622,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,170,1.9430954104112244,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,171,1.8997823940016216,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,172,1.855771442329634,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,173,1.8176680617734415,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,174,1.777770687542802,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,175,1.7422507432062309,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,176,1.7000890888432314,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,177,1.6578170616579262,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,178,1.6223536293123333,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,179,1.5755692150279912,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,180,1.5329967512005716,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,181,1.488424560462203,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,182,1.4457988614768325,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,183,1.40027372058152,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,184,1.3563490773373188,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,185,1.312342742434677,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,186,1.2673178348045562,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,187,1.221513453899087,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,188,1.1751557373134425,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,189,1.1284219139278429,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,190,1.0773148165612432,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,191,1.0236956979526073,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,192,0.9727487085641664,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,193,0.9256014040111152,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,194,0.8814904294678039,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,195,0.8380208620368091,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,196,0.795935173200691,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,197,0.7584584251088262,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,198,0.7239937640103914,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,199,0.6997749254724719,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,200,0.6848598293844421,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,201,0.6846155582067812,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,202,0.6850645536059862,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,203,0.6834630709794295,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,204,0.6828339206963094,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,205,0.6835555819612437,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,206,0.6824143000482824,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,207,0.6835404039670891,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,208,0.6840167169081972,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,209,0.6854868288200995,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,210,0.6893149599370466,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,211,0.6937416402712028,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,212,0.6976765291626187,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,213,0.7016008075621997,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,214,0.7093559979463496,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,215,0.7172889036231708,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,216,0.7215526949336388,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,217,0.7292522328948773,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,218,0.7345425425339736,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,219,0.7415040265720636,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,220,0.7517906207851438,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,221,0.7612077444016211,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,222,0.7703412859549715,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,223,0.7798744624834214,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,224,0.7907830012045128,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,225,0.80203269803589206,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,226,0.8118606666265485,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,227,0.8224000338901402,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,228,0.8335792049681767,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,229,0.8426731372148681,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,230,0.8528241047893207,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,231,0.862437705727274,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,232,0.8729024826596291,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,233,0.8839252045508817,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,234,0.8967350770336441,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,235,0.9080760844800552,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,236,0.9218751967900152,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,237,0.933650164214786,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,238,0.9459757880636096,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,239,0.9566953148346816,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,240,0.97060910836613,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,241,0.9833719381553668,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,242,0.9960318920237936,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,243,1.0105735291875022,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,244,1.0246159203719032,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,245,1.0374660387449413,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,246,1.0498478233550663,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,247,1.0629502406880198,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,248,1.0754060339304872,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,249,1.0889031623353562,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,250,1.1019938828208564,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,251,1.1165160601307282,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,252,1.1277867590461608,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,253,1.138515110320297,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,254,1.1504401666666846,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,255,1.1632402608695829,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,256,1.175942851777266,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,257,1.18699095560556,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,258,1.1982852894612692,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,259,1.2123267229841732,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,260,1.2250615691489524,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,261,1.239232441681495,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,262,1.2492651836228523,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,263,1.2638078380106776,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,264,1.2754570904469311,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,265,1.2892394816568329,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,266,1.3040635662408595,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,267,1.316323916410519,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,268,1.3280490346172322,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,269,1.3424043329779902,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,270,1.3571237846827966,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,271,1.3708755106635366,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,272,1.3816503543959615,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,273,1.3918467099291063,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,274,1.401682513580575,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,275,1.4141752443551587,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,276,1.4248955787546087,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,277,1.4349897244717615,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,278,1.4461718953392682,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,279,1.4553522402406331,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,280,1.462741799717125,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,281,1.4697840143902223,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,282,1.4751006258688093,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,283,1.4829261074205378,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,284,1.4872559042516047,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,285,1.49429701993164,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,286,1.5005190839524036,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,287,1.5084584772459746,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,288,1.518711466572204,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,289,1.5259406292400854,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,290,1.5316763114812622,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,291,1.5351658029266346,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,292,1.5398789604626888,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,293,1.5477786685174626,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,294,1.5542077087321722,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,295,1.5596018864066576,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,296,1.562333986534416,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,297,1.5679815307401683,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,298,1.571152952994013,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,299,1.577074709994137,rep2,ubp5
H2Bub-ubp5-rep2.cov.RPGConly,300,1.5806965642967437,rep2,ubp5
H3-Col-rep1.cov.RPGConly,1,1.1734241106001149,rep1,Col
H3-Col-rep1.cov.RPGConly,2,1.172553637598213,rep1,Col
H3-Col-rep1.cov.RPGConly,3,1.1713466885172297,rep1,Col
H3-Col-rep1.cov.RPGConly,4,1.1708220254827078,rep1,Col
H3-Col-rep1.cov.RPGConly,5,1.1696397657758784,rep1,Col
H3-Col-rep1.cov.RPGConly,6,1.1677936306984027,rep1,Col
H3-Col-rep1.cov.RPGConly,7,1.165574269675534,rep1,Col
H3-Col-rep1.cov.RPGConly,8,1.1632532215488216,rep1,Col
H3-Col-rep1.cov.RPGConly,9,1.1628892235069608,rep1,Col
H3-Col-rep1.cov.RPGConly,10,1.16096519328392,rep1,Col
H3-Col-rep1.cov.RPGConly,11,1.159544767857147,rep1,Col
H3-Col-rep1.cov.RPGConly,12,1.158189728864934,rep1,Col
H3-Col-rep1.cov.RPGConly,13,1.1557279944999397,rep1,Col
H3-Col-rep1.cov.RPGConly,14,1.153627178186715,rep1,Col
H3-Col-rep1.cov.RPGConly,15,1.151886630498205,rep1,Col
H3-Col-rep1.cov.RPGConly,16,1.1507591712298038,rep1,Col
H3-Col-rep1.cov.RPGConly,17,1.149674051302202,rep1,Col
H3-Col-rep1.cov.RPGConly,18,1.1461517627061653,rep1,Col
H3-Col-rep1.cov.RPGConly,19,1.143737294533616,rep1,Col
H3-Col-rep1.cov.RPGConly,20,1.1418616009653189,rep1,Col
H3-Col-rep1.cov.RPGConly,21,1.1392214404534773,rep1,Col
H3-Col-rep1.cov.RPGConly,22,1.1369675665394994,rep1,Col
H3-Col-rep1.cov.RPGConly,23,1.134443710437708,rep1,Col
H3-Col-rep1.cov.RPGConly,24,1.1315216587007717,rep1,Col
H3-Col-rep1.cov.RPGConly,25,1.1294989809374296,rep1,Col
H3-Col-rep1.cov.RPGConly,26,1.1264506520910418,rep1,Col
H3-Col-rep1.cov.RPGConly,27,1.1247718580558308,rep1,Col
H3-Col-rep1.cov.RPGConly,28,1.1223846464521925,rep1,Col
H3-Col-rep1.cov.RPGConly,29,1.1210622541746045,rep1,Col
H3-Col-rep1.cov.RPGConly,30,1.1200968291288238,rep1,Col
H3-Col-rep1.cov.RPGConly,31,1.119342400426342,rep1,Col
H3-Col-rep1.cov.RPGConly,32,1.11568264340215,rep1,Col
H3-Col-rep1.cov.RPGConly,33,1.1130714958464194,rep1,Col
H3-Col-rep1.cov.RPGConly,34,1.1105581933527913,rep1,Col
H3-Col-rep1.cov.RPGConly,35,1.1078857973276457,rep1,Col
H3-Col-rep1.cov.RPGConly,36,1.1062575640795214,rep1,Col
H3-Col-rep1.cov.RPGConly,37,1.1027289013135744,rep1,Col
H3-Col-rep1.cov.RPGConly,38,1.0989260108841978,rep1,Col
H3-Col-rep1.cov.RPGConly,39,1.0954341205522482,rep1,Col
H3-Col-rep1.cov.RPGConly,40,1.092256630669058,rep1,Col
H3-Col-rep1.cov.RPGConly,41,1.090290694890513,rep1,Col
H3-Col-rep1.cov.RPGConly,42,1.0866050361716444,rep1,Col
H3-Col-rep1.cov.RPGConly,43,1.0816995581134186,rep1,Col
H3-Col-rep1.cov.RPGConly,44,1.0789280073041925,rep1,Col
H3-Col-rep1.cov.RPGConly,45,1.0747209393394772,rep1,Col
H3-Col-rep1.cov.RPGConly,46,1.0698904472649655,rep1,Col
H3-Col-rep1.cov.RPGConly,47,1.0643008354103471,rep1,Col
H3-Col-rep1.cov.RPGConly,48,1.0582649489108442,rep1,Col
H3-Col-rep1.cov.RPGConly,49,1.0511842319685925,rep1,Col
H3-Col-rep1.cov.RPGConly,50,1.046223242563703,rep1,Col
H3-Col-rep1.cov.RPGConly,51,1.0403138798967362,rep1,Col
H3-Col-rep1.cov.RPGConly,52,1.0341548768246125,rep1,Col
H3-Col-rep1.cov.RPGConly,53,1.0271511427127749,rep1,Col
H3-Col-rep1.cov.RPGConly,54,1.0191953413045916,rep1,Col
H3-Col-rep1.cov.RPGConly,55,1.0123125946067448,rep1,Col
H3-Col-rep1.cov.RPGConly,56,1.004540476222598,rep1,Col
H3-Col-rep1.cov.RPGConly,57,0.9965080347542457,rep1,Col
H3-Col-rep1.cov.RPGConly,58,0.987645783835432,rep1,Col
H3-Col-rep1.cov.RPGConly,59,0.9775263861363912,rep1,Col
H3-Col-rep1.cov.RPGConly,60,0.9678736943133224,rep1,Col
H3-Col-rep1.cov.RPGConly,61,0.9576416763317612,rep1,Col
H3-Col-rep1.cov.RPGConly,62,0.9475813242301636,rep1,Col
H3-Col-rep1.cov.RPGConly,63,0.937126804069241,rep1,Col
H3-Col-rep1.cov.RPGConly,64,0.9255876050590188,rep1,Col
H3-Col-rep1.cov.RPGConly,65,0.9148473374578172,rep1,Col
H3-Col-rep1.cov.RPGConly,66,0.9034628441719196,rep1,Col
H3-Col-rep1.cov.RPGConly,67,0.8907731988751403,rep1,Col
H3-Col-rep1.cov.RPGConly,68,0.877573097953217,rep1,Col
H3-Col-rep1.cov.RPGConly,69,0.863616329321784,rep1,Col
H3-Col-rep1.cov.RPGConly,70,0.8511711201170792,rep1,Col
H3-Col-rep1.cov.RPGConly,71,0.8379965546294226,rep1,Col
H3-Col-rep1.cov.RPGConly,72,0.8237433873295051,rep1,Col
H3-Col-rep1.cov.RPGConly,73,0.8076015045085656,rep1,Col
H3-Col-rep1.cov.RPGConly,74,0.79246696897563,rep1,Col
H3-Col-rep1.cov.RPGConly,75,0.7758161735499878,rep1,Col
H3-Col-rep1.cov.RPGConly,76,0.7593969078486736,rep1,Col
H3-Col-rep1.cov.RPGConly,77,0.7421184345762725,rep1,Col
H3-Col-rep1.cov.RPGConly,78,0.7251144673076919,rep1,Col
H3-Col-rep1.cov.RPGConly,79,0.7084160795788971,rep1,Col
H3-Col-rep1.cov.RPGConly,80,0.6915652643027083,rep1,Col
H3-Col-rep1.cov.RPGConly,81,0.673453097099478,rep1,Col
H3-Col-rep1.cov.RPGConly,82,0.6562552274478695,rep1,Col
H3-Col-rep1.cov.RPGConly,83,0.6380177217558951,rep1,Col
H3-Col-rep1.cov.RPGConly,84,0.621282422727272,rep1,Col
H3-Col-rep1.cov.RPGConly,85,0.6034921566909424,rep1,Col
H3-Col-rep1.cov.RPGConly,86,0.5870049631824928,rep1,Col
H3-Col-rep1.cov.RPGConly,87,0.5703378692281388,rep1,Col
H3-Col-rep1.cov.RPGConly,88,0.5547670421844714,rep1,Col
H3-Col-rep1.cov.RPGConly,89,0.5399123686972374,rep1,Col
H3-Col-rep1.cov.RPGConly,90,0.5259111643663746,rep1,Col
H3-Col-rep1.cov.RPGConly,91,0.5129352872619469,rep1,Col
H3-Col-rep1.cov.RPGConly,92,0.5023442091085514,rep1,Col
H3-Col-rep1.cov.RPGConly,93,0.492466788705077,rep1,Col
H3-Col-rep1.cov.RPGConly,94,0.4843551537847709,rep1,Col
H3-Col-rep1.cov.RPGConly,95,0.4781755557455553,rep1,Col
H3-Col-rep1.cov.RPGConly,96,0.47374438915470646,rep1,Col
H3-Col-rep1.cov.RPGConly,97,0.4718004467600519,rep1,Col
H3-Col-rep1.cov.RPGConly,98,0.47275075805900624,rep1,Col
H3-Col-rep1.cov.RPGConly,99,0.4761490900091061,rep1,Col
H3-Col-rep1.cov.RPGConly,100,0.4814506998524264,rep1,Col
H3-Col-rep1.cov.RPGConly,101,0.5010987407700127,rep1,Col
H3-Col-rep1.cov.RPGConly,102,0.5517776273095947,rep1,Col
H3-Col-rep1.cov.RPGConly,103,0.6151450458684654,rep1,Col
H3-Col-rep1.cov.RPGConly,104,0.6854359096933635,rep1,Col
H3-Col-rep1.cov.RPGConly,105,0.7553867910682212,rep1,Col
H3-Col-rep1.cov.RPGConly,106,0.8225401349045949,rep1,Col
H3-Col-rep1.cov.RPGConly,107,0.8844354204443426,rep1,Col
H3-Col-rep1.cov.RPGConly,108,0.9402284991587222,rep1,Col
H3-Col-rep1.cov.RPGConly,109,0.9915290969622232,rep1,Col
H3-Col-rep1.cov.RPGConly,110,1.036845168944653,rep1,Col
H3-Col-rep1.cov.RPGConly,111,1.0754986161774585,rep1,Col
H3-Col-rep1.cov.RPGConly,112,1.110612189201298,rep1,Col
H3-Col-rep1.cov.RPGConly,113,1.1440799596819382,rep1,Col
H3-Col-rep1.cov.RPGConly,114,1.1719492710573425,rep1,Col
H3-Col-rep1.cov.RPGConly,115,1.1959041505653198,rep1,Col
H3-Col-rep1.cov.RPGConly,116,1.2148580064942314,rep1,Col
H3-Col-rep1.cov.RPGConly,117,1.233920046680846,rep1,Col
H3-Col-rep1.cov.RPGConly,118,1.2481961013097524,rep1,Col
H3-Col-rep1.cov.RPGConly,119,1.2613355202551502,rep1,Col
H3-Col-rep1.cov.RPGConly,120,1.2742393102753593,rep1,Col
H3-Col-rep1.cov.RPGConly,121,1.285761106199647,rep1,Col
H3-Col-rep1.cov.RPGConly,122,1.2981612321208749,rep1,Col
H3-Col-rep1.cov.RPGConly,123,1.3073615840608903,rep1,Col
H3-Col-rep1.cov.RPGConly,124,1.3156502940452264,rep1,Col
H3-Col-rep1.cov.RPGConly,125,1.324087918271381,rep1,Col
H3-Col-rep1.cov.RPGConly,126,1.3331924085768665,rep1,Col
H3-Col-rep1.cov.RPGConly,127,1.3430325772330456,rep1,Col
H3-Col-rep1.cov.RPGConly,128,1.3526554524689378,rep1,Col
H3-Col-rep1.cov.RPGConly,129,1.3616257795319704,rep1,Col
H3-Col-rep1.cov.RPGConly,130,1.365555485954112,rep1,Col
H3-Col-rep1.cov.RPGConly,131,1.3689258174389958,rep1,Col
