gene_id,name,value,mis_reg
AT1G04260,H2Aub-ubp5,3.2371423681528664,Non-misegulated genes
AT1G04270,H2Aub-Col,0.9665312861189802,Non-misegulated genes
AT1G04270,H2Aub-ubp5,1.1759977679083096,Non-misegulated genes
AT1G04280,H2Aub-Col,1.8251993626911316,Non-misegulated genes
AT1G04280,H2Aub-ubp5,1.179248029494382,Non-misegulated genes
AT1G04290,H2Aub-Col,1.664026328413284,Non-misegulated genes
AT1G04290,H2Aub-ubp5,2.7536535759233924,Non-misegulated genes
AT1G04300,H2Aub-Col,0.8253389828864803,Non-misegulated genes
AT1G04300,H2Aub-ubp5,0.6481419917541229,Non-misegulated genes
AT1G04310,H2Aub-Col,1.438202397122302,Downregulated
AT1G04310,H2Aub-ubp5,4.364391380604289,Downregulated
AT1G04340,H2Aub-Col,0.6726871275303644,Non-misegulated genes
AT1G04340,H2Aub-ubp5,0.9419336740237692,Non-misegulated genes
AT1G04350,H2Aub-Col,2.9141934311926607,Non-misegulated genes
AT1G04350,H2Aub-ubp5,3.5981558050101556,Non-misegulated genes
AT1G04390,H2Aub-Col,0.8262066839452844,Non-misegulated genes
AT1G04390,H2Aub-ubp5,1.208093536149472,Non-misegulated genes
AT1G04400,H2Aub-Col,0.7973552646121148,Non-misegulated genes
AT1G04400,H2Aub-ubp5,0.9404515143843498,Non-misegulated genes
AT1G04410,H2Aub-Col,1.6936904064080944,Non-misegulated genes
AT1G04410,H2Aub-ubp5,0.901556472392638,Non-misegulated genes
AT1G04420,H2Aub-Col,1.3505900050352466,Non-misegulated genes
AT1G04420,H2Aub-ubp5,3.303624469774217,Non-misegulated genes
AT1G04425,H2Aub-Col,0.151998875,Non-misegulated genes
AT1G04425,H2Aub-ubp5,0.12145732,Non-misegulated genes
AT1G04430,H2Aub-Col,1.0941057567127743,Non-misegulated genes
AT1G04430,H2Aub-ubp5,0.988739266375546,Non-misegulated genes
AT1G04440,H2Aub-Col,0.7629272303969022,Non-misegulated genes
AT1G04440,H2Aub-ubp5,0.7165803369047619,Non-misegulated genes
AT1G04480,H2Aub-Col,1.1650656850258176,Non-misegulated genes
AT1G04480,H2Aub-ubp5,1.8223410982019363,Non-misegulated genes
AT1G04510,H2Aub-Col,1.1040341235138706,Non-misegulated genes
AT1G04510,H2Aub-ubp5,1.2596555157545606,Non-misegulated genes
AT1G04530,H2Aub-Col,1.423739931567329,Non-misegulated genes
AT1G04530,H2Aub-ubp5,2.300998243923611,Non-misegulated genes
AT1G04555,H2Aub-Col,0.7490419660633484,Non-misegulated genes
AT1G04555,H2Aub-ubp5,0.8926587828200973,Non-misegulated genes
AT1G04620,H2Aub-Col,1.5050592174369748,Non-misegulated genes
AT1G04620,H2Aub-ubp5,3.145585282306163,Non-misegulated genes
AT1G04630,H2Aub-Col,0.963172321862348,Non-misegulated genes
AT1G04630,H2Aub-ubp5,5.054410183636364,Non-misegulated genes
AT1G04640,H2Aub-Col,1.1053458663003664,Non-misegulated genes
AT1G04640,H2Aub-ubp5,0.9102726666666666,Non-misegulated genes
AT1G04660,H2Aub-Col,5.421736519024391,Upregulated
AT1G04660,H2Aub-ubp5,4.342739060928433,Upregulated
AT1G04680,H2Aub-Col,3.039797251338688,Non-misegulated genes
AT1G04680,H2Aub-ubp5,2.14339063895048,Non-misegulated genes
AT1G04690,H2Aub-Col,2.1228744420893264,Non-misegulated genes
