gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	effect
AT5G47850	1.11934489450826	1.21868349076786	1.4406470926895	0	0.560325814454356	NA	NA
AT5G47860	109.320792464955	-0.524678822392045	0.169694164666885	2.80104609690631	0.00254686211752813	0.00507440426956509	NO
AT5G47870	48.4963498162115	-0.625863153372469	0.259955178457566	1.43923598232379	0.075041836912395	0.0968276103703525	YES
AT5G47880	55.2091074040474	-0.251658353976143	0.227380566977638	3.29114161324724	0.000498908342887775	0.00123033824820894	NO
AT5G47890	291.302727797689	0.0703186620199146	0.123229480749597	7.5443094649502	2.27345132302485e-14	1.63559995835183e-12	NO
AT5G47900	13.485552274717	0.283125787547218	0.412356255735384	1.73848268937822	0.0410628988433242	0.0574117268407677	YES
AT5G47910	105.799216338783	0.431713967139617	0.262800613137246	2.16242278157699	0.0152928015704247	0.0242129927840223	NO
AT5G47920	4.51378635815802	2.13417582125578	0.785288071741245	0	0.925669879087641	NA	NA
AT5G47930	584.983121439641	0.308065733560071	0.111640024174214	6.19790502159127	2.86098251177458e-10	5.18517827188763e-09	NO
AT5G47940	16.9326487864958	-1.03588003022301	0.400387172862873	0	0.535702756745151	0.570747119687207	YES
AT5G47950	14.9562620210932	0.0229162954997129	0.442974064333983	2.20573569238042	0.0137012556380294	0.0220089968976285	NO
AT5G47960	12.3198013153124	-0.674405048772	0.499995771515908	0.651195409594859	0.257460176598168	0.29042153808507	YES
AT5G47970	27.1653224837782	-0.1724661814003	0.286299174043708	2.89045129579509	0.00192344567535758	0.00397393627046347	NO
AT5G47980	4.5507426474952	0.0880374962749237	0.825162117749376	1.10519191818021	0.134538219022291	NA	NA
AT5G47990	83.9145491993371	0.340412486318175	0.330157924076955	1.99779398154953	0.0228695000543643	0.0344019652181424	NO
AT5G48000	70.5675622899402	0.806549429773039	0.298464342487614	0.64815303769491	0.258442986451036	0.291410977635796	YES
AT5G48010	71.4165870954248	0.742598751433692	0.33389900556353	0.770895523129471	0.220384430469097	0.252193973786351	YES
AT5G48020	73.7312288926375	0.0635537762558086	0.192654882681676	4.86074482364136	5.84724586257262e-07	3.62360361784189e-06	NO
AT5G48030	62.2870220185948	0.309689253285671	0.210579466158649	3.27814843159614	0.000522452174806673	0.00128035114596345	NO
AT5G48040	6.20847401523292	-0.0355732560609947	0.593307681075881	1.62550860995117	0.0520271153803356	NA	NA
AT5G48050	0.540256155760694	0.583133180530742	2.21424567886878	0.18826583854156	0.425334131688284	NA	NA
AT5G48060	3.29799511933137	0.976157152121189	0.865354405092911	0.0275526971822042	0.489009454753305	NA	NA
AT5G48070	6.07267584822611	-1.18741719084024	0.638445817561639	0	0.615449956866312	NA	NA
AT5G48090	0.333076550323125	2.18872198246147	3.15249488331135	0	0.646940472972629	NA	NA
AT5G48100	0.883237444938074	-1.15202925955973	1.58928040212227	0	0.538104368971303	NA	NA
AT5G48110	12.3221735212702	-0.129992238015392	0.428171992886885	2.03191188690019	0.0210812884703552	0.032068573271442	NO
AT5G48120	42.7306069672355	0.0356020028929461	0.241497916276589	3.99340090372673	3.25661531755411e-05	0.000116336817054335	NO
AT5G48130	0	NA	NA	NA	NA	NA	NA
AT5G48140	0	NA	NA	NA	NA	NA	NA
AT5G48150	78.1573542305366	-0.319788067206184	0.184688400288701	3.68302466062039	0.000115241426465443	0.000346079833706659	NO
AT5G48160	297.101902334029	-0.00366417547752034	0.120892828595178	8.2414799628753	8.50467109057002e-17	1.34850903675399e-14	NO
AT5G48170	4.90317296289479	0.482489905533073	0.668590300694283	0.77403171109352	0.219456019398396	NA	NA
AT5G48175	2.45822974898964	-1.08898260910364	1.11430161157117	0	0.531823729102449	NA	NA
AT5G48180	384.843746588239	-0.366323674084072	0.217303448041156	2.9160896047812	0.00177224344380879	0.0036975554488342	NO
AT5G48190	0.218307121759203	-1.0462838991146	3.52845940078952	0	0.505232899874955	NA	NA
AT5G48200	0	NA	NA	NA	NA	NA	NA
AT5G48205	0	NA	NA	NA	NA	NA	NA
AT5G48210	0	NA	NA	NA	NA	NA	NA
AT5G48220	63.4045137746245	0.042476874273093	0.231177287717066	4.14194290097737	1.72188043950441e-05	6.71504964234726e-05	NO
AT5G48230	148.817640878304	0.276060212559252	0.147514133594926	4.90759610484977	4.60997398554147e-07	2.95549165202459e-06	NO
AT5G48240	38.4662127945452	-0.37413578804083	0.271614490901793	2.3042371925048	0.01060466623557	0.0175668647712461	NO
AT5G48250	136.712869904778	-0.182549017488635	0.175720472907299	4.65199625852708	1.64368522725431e-06	8.9320392300089e-06	NO
AT5G48270	0	NA	NA	NA	NA	NA	NA
AT5G48280	0	NA	NA	NA	NA	NA	NA
AT5G48290	13.4008182659444	-0.0639886841548899	0.401715307529882	2.33003646687146	0.0099021119088548	0.0165338290369143	NO
AT5G48300	501.554647633411	0.047093250570335	0.120735022303489	7.89254626577501	1.48041255129678e-15	1.60107101217698e-13	NO
AT5G48310	5.47632663446268	-0.379662722781401	0.672909977399187	0.92187261008704	0.178297513767153	NA	NA
AT5G48320	5.64296343707679	-1.98129935883589	0.701213394548434	0	0.91915802575746	NA	NA
AT5G48330	16.8802053278606	-0.0465755912325507	0.374527212471813	2.54567459190754	0.00545334036516451	0.00983503248200296	NO
