gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ip
AT5G04200,2571.9669941026877,-1.0179233801040004,0.10724064417236516,-9.491955106758944,2.26741025629142e-21,3.671352955044435e-20,Hypo-marked
AT5G04210,2571.9669941026877,-1.0179233801040004,0.10724064417236516,-9.491955106758944,2.26741025629142e-21,3.671352955044435e-20,Hypo-marked
AT3G63430,4993.39232255124,-0.8672850388861125,0.09138592715241543,-9.490356621754636,2.302452054127976e-21,3.716638619171096e-20,Hypo-marked
AT3G63440,4993.39232255124,-0.8672850388861125,0.09138592715241543,-9.490356621754636,2.302452054127976e-21,3.716638619171096e-20,Hypo-marked
AT3G63445,4993.39232255124,-0.8672850388861125,0.09138592715241543,-9.490356621754636,2.302452054127976e-21,3.716638619171096e-20,Hypo-marked
AT3G63450,4993.39232255124,-0.8672850388861125,0.09138592715241543,-9.490356621754636,2.302452054127976e-21,3.716638619171096e-20,Hypo-marked
AT5G53740,908.116391386718,-0.8652367776507786,0.09118723587067168,-9.48857336653915,2.34217682436729e-21,3.769183025859674e-20,Hypo-marked
AT5G53742,908.116391386718,-0.8652367776507786,0.09118723587067168,-9.48857336653915,2.34217682436729e-21,3.769183025859674e-20,Hypo-marked
AT4G30935,1383.3583703419497,0.7854398275463735,0.08279219082236572,9.486882998803225,2.3804580377854058e-21,3.827856662596471e-20,Hyper-marked
AT5G03985,3034.270693575947,-0.7355021668991463,0.0775402555513773,-9.485423560563468,2.4140069040098502e-21,3.867010907132243e-20,Hypo-marked
AT5G25460,3034.270693575947,-0.7355021668991463,0.0775402555513773,-9.485423560563468,2.4140069040098502e-21,3.867010907132243e-20,Hypo-marked
AT5G25470,3034.270693575947,-0.7355021668991463,0.0775402555513773,-9.485423560563468,2.4140069040098502e-21,3.867010907132243e-20,Hypo-marked
AT5G25475,3034.270693575947,-0.7355021668991463,0.0775402555513773,-9.485423560563468,2.4140069040098502e-21,3.867010907132243e-20,Hypo-marked
AT5G61460,704.3982332382865,1.0901406473857536,0.11498652881187844,9.480594454410028,2.528385444540059e-21,4.044069778378875e-20,Hyper-marked
AT4G19900,1090.7914679290432,0.8937104608088731,0.0943846033130446,9.46881619923444,2.8303299357371928e-21,4.5167079923605607e-20,Hyper-marked
AT3G14200,661.4958012800533,1.0246878488365845,0.10821965675432364,9.468592671318426,2.8363922703445004e-21,4.522948129425672e-20,Hyper-marked
AT4G11140,1715.596153326788,-1.1278399200580005,0.11912603183173608,-9.4676193164149,2.862940870794234e-21,4.558365778900184e-20,Hypo-marked
AT3G14310,1469.2525283549796,-1.2325064474513732,0.1302225328289474,-9.464617379776511,2.9463775663380623e-21,4.687662173484259e-20,Hypo-marked
AT3G01870,992.1216405531344,-0.9315765441064524,0.0984345444779733,-9.463918881799785,2.9661341893640302e-21,4.715525132970032e-20,Hypo-marked
AT1G76360,1628.9609409184045,-0.8428718036736704,0.08906468015403787,-9.46359210200855,2.975421910620256e-21,4.7267152150798135e-20,Hypo-marked
AT1G30250,538.3061802947974,-1.029411732237464,0.10877696547668156,-9.463508452606522,2.9778040112129777e-21,4.7269265032978216e-20,Hypo-marked
AT5G20740,2182.2013209105435,-1.2591751400151383,0.1331644920409468,-9.455787505485729,3.2059948913639813e-21,5.0814777248715544e-20,Hypo-marked
AT5G35715,704.4920814151692,-1.0126205794415335,0.10709963634690728,-9.45493947487876,3.232089020006083e-21,5.1189762572319394e-20,Hypo-marked
AT5G09610,639.6795247839086,-1.2835023131035508,0.1358127611056264,-9.450528084804384,3.3712552522614198e-21,5.335366840118845e-20,Hypo-marked
AT2G28450,1076.2342745150336,0.8552765571700061,0.0905519758994526,9.445145163035326,3.549120286629797e-21,5.595788526939118e-20,Hyper-marked
AT2G28460,1076.2342745150336,0.8552765571700061,0.0905519758994526,9.445145163035326,3.549120286629797e-21,5.595788526939118e-20,Hyper-marked
AT1G21540,1482.3787177940203,-0.8788746515063861,0.09309916978441106,-9.440198591905691,3.7207353605435716e-21,5.848817881267334e-20,Hypo-marked
AT5G41130,1293.4834079584018,0.9228968421512024,0.09776757105735062,9.439703085288164,3.738372132074417e-21,5.872150007459492e-20,Hyper-marked
AT4G17440,1600.8702644318626,0.9879765897045734,0.10471034641789514,9.435329205784452,3.897683515537424e-21,6.117820346979092e-20,Hyper-marked
AT1G55130,566.1540353248548,1.1098317736121732,0.11762797345048372,9.435100691243008,3.906188903132763e-21,6.126594938592635e-20,Hyper-marked
AT3G03480,1716.6932105870924,-0.8387546239096171,0.08892361936352855,-9.43230414948255,4.01177610445712e-21,6.278145821844773e-20,Hypo-marked
AT3G03490,1716.6932105870924,-0.8387546239096171,0.08892361936352855,-9.43230414948255,4.01177610445712e-21,6.278145821844773e-20,Hypo-marked
AT5G35732,1658.514231871946,-0.9760885584248944,0.10349371378722524,-9.431380155432956,4.047279412897029e-21,6.324287837981923e-20,Hypo-marked
AT5G35735,1658.514231871946,-0.9760885584248944,0.10349371378722524,-9.431380155432956,4.047279412897029e-21,6.324287837981923e-20,Hypo-marked
AT3G04480,1231.310131275829,0.8212512323660873,0.08714065194847244,9.424432959850993,4.324357498611224e-21,6.712335417157465e-20,Hyper-marked
AT3G04485,1231.310131275829,0.8212512323660873,0.08714065194847244,9.424432959850993,4.324357498611224e-21,6.712335417157465e-20,Hyper-marked
AT1G02740,664.0462745076053,0.9540916962922212,0.10125015935268308,9.423113034013593,4.379082943707822e-21,6.787255621527086e-20,Hyper-marked
AT1G02750,664.0462745076053,0.9540916962922212,0.10125015935268308,9.423113034013593,4.379082943707822e-21,6.787255621527086e-20,Hyper-marked
AT3G05215,2699.6040167164783,-0.8469462988660134,0.08989411144844227,-9.421599315231784,4.4426868846386316e-21,6.870636516147912e-20,Hypo-marked
AT3G27250,2699.6040167164783,-0.8469462988660134,0.08989411144844227,-9.421599315231784,4.4426868846386316e-21,6.870636516147912e-20,Hypo-marked
AT3G63093,831.0458620555326,-1.0348243781291449,0.10996982902464128,-9.410075357098798,4.957813337648987e-21,7.656014909431943e-20,Hypo-marked
AT3G63095,831.0458620555326,-1.0348243781291449,0.10996982902464128,-9.410075357098798,4.957813337648987e-21,7.656014909431943e-20,Hypo-marked
AT5G58850,2320.3720240304992,-0.6942589914766558,0.07387054857505947,-9.398319152472828,5.5441635423153415e-21,8.511445227818958e-20,Hypo-marked
