gene_id,H2Aub-Col,H2Aub-ubp5,H2Bub-Col,H2Bub-ubp5,H3K27-Col,H3K27-ubp5
AT1G02360,4.755252506535948,3.2199804295377676,0.2266567450980392,0.3410547256637168,3.2189339157024794,2.2928769673539517
AT1G02370,1.7779998612716763,2.635529791269841,1.4090714823348693,1.2990289646799118,0.49415258805970147,0.6172787277108434
AT1G02380,2.0687608511166253,1.991866268081761,0.8166907002053388,0.8715941225071225,0.4231017363013699,0.6374026041131106
AT1G02390,6.16144923489011,3.6017501509708736,0.2895923661417323,0.4934285704467354,6.930306282292156,5.705852338422392
AT1G02400,3.4067758787475015,2.8892459247648903,0.26716893495934957,0.3621436561264822,2.35096478490991,1.9266699581958195
AT1G02405,3.6194244378478664,3.4328866285714286,0.230500015625,0.4698706710526316,3.020462947743468,3.4552796666666667
AT1G02410,0.8291250933333333,1.2490685831134565,2.4407084372246697,2.4333795951008645,0.3960266818181818,0.5278804072948329
AT1G02420,0.902478784679089,3.2233783976683936,4.089770134408602,3.890074263157895,0.6499011742160279,0.6476256879194631
AT1G02430,0.6485680869565218,0.4274782390438247,1.4550269649122807,1.2409282270916335,0.6026775818181818,0.7250199065743944
AT1G02440,1.5143309385964911,1.364474014729951,0.4298448662420382,0.7124153099415205,0.9239783568904594,0.9126499900662252
AT1G02450,2.385038184,3.406515305154639,0.3589478309859155,0.40423276119402984,3.2932248267716537,2.5402211121495326
AT1G02460,2.328671593895156,2.1670864682190056,0.3190534756944444,0.41881069516728625,2.0251995665499125,1.8538133439781022
AT1G02470,0.9774388251273345,0.6793370620300752,0.5267778155339806,0.5079465826446281,0.46376055925925924,0.5189066606060606
AT1G02475,1.327919552910053,2.4473126334371753,2.8222953196004994,2.6759979148264983,0.44877193617021277,0.5677468716216216
AT1G02480,0.131659,0.2662287222222222,0.08760325000000001,0.0476835,0.3675598,0.23630585714285715
AT1G02490,3.929368781818182,5.7215045416666666,0.24656781481481482,0.32262544444444446,0.6373395,0.9481528433734939
AT1G02500,1.5978304340659342,1.765157821942446,2.3878238592848904,2.441572642857143,0.5034725459940653,0.6811698698347107
AT1G02510,6.178710186403508,5.429820482948295,0.2906358429752066,0.43345,0.8174331645021645,0.8824038352059925
AT1G02520,1.6108327449106772,1.1530555861098075,0.4374525430463576,0.6395533048780487,0.6964554362292051,0.8730936661753869
AT1G02530,1.6381619154207603,1.4178294480769231,0.408095215542522,0.614000338028169,0.7723684142180095,0.8398068116182572
AT1G02540,2.052667125248509,2.1087374079696395,0.4509051875,0.5045420530973451,1.537919258566978,1.0070328553719008
AT1G02550,5.2392299075630255,3.848389642495784,0.3768751619047619,0.48082611956521737,3.2681706394230767,1.697012340501792
AT1G02560,1.0315587365406644,2.072988829379562,6.546040116109422,6.22825740666204,0.46908547674418605,0.5685279280397022
AT1G02570,4.588856977088949,2.371893503267974,0.45915777181208056,0.4228272244897959,0.681491480874317,0.7065796371681415
AT1G02575,3.666197608946609,2.226921104761905,0.4057329083969466,0.39123301136363636,1.6026566608478803,1.0305180844594595
AT1G02580,1.5877312542923434,1.9421884606518283,0.3598605123339658,0.5384067861060329,8.042041010853623,6.124978511627907
AT1G02590,0.8301229121621622,1.065029243119266,0.23992817647058823,0.33066582352941176,0.7408535660377359,0.54843498
AT1G02600,0.1642982,0.19630994117647058,0.18964525,0.07423733333333334,0.344055375,0.3269886
AT1G02610,1.2744505459016393,1.4988742165932452,1.6576717863089732,1.4387811021220158,0.3596879548192771,0.4955835082987552
AT1G02620,3.9183145537679933,2.8294308288119736,0.4683476653543307,0.4874230930232558,5.426644118374559,4.223541531434185
AT1G02630,3.846944452901281,2.052123000900901,0.2974159393939394,0.5879543744680851,0.862403168161435,0.7982760602678571
AT1G02640,4.320050229508197,2.034722848140496,0.196223162601626,0.3861972179930796,0.288273236196319,0.45571727911646587
AT1G02650,3.867001328112764,3.5673272071881605,0.2488489393939394,0.25558895934959347,0.43058684905660377,0.9459741323828921
AT1G02660,1.0239920977011494,1.5648036813333333,1.4685513736396614,1.273623914332784,0.4628326343825666,1.226427401795735
AT1G02670,2.0228204905829594,2.9426781384377416,0.5406123475177305,0.6663966855439643,0.7210967892425906,1.36343707523066
AT1G02680,0.6248286565096953,1.332655811570248,4.396720827450981,4.105195844856661,0.25860627927927926,0.48271666009852215
AT1G02690,1.33579539301701,4.682141198804997,0.7119714108108108,0.685578324074074,0.6138065341130604,1.2071825377358492
AT1G02700,3.5507574674698796,2.3510761763888888,0.39512894814814814,0.41514161983471076,0.7403678653061224,0.6723417520325203
AT1G02705,1.260591136231884,1.2545333033419024,0.3017250444444444,0.3466245245901639,0.505949406779661,0.5680359051094891
AT1G02710,1.320717168,1.4637068368794326,0.22501844444444444,0.20851927272727272,0.4522571515151515,0.4443848918918919
AT1G02720,2.0227096116035455,5.2945432249851985,1.0255652367906067,0.7962457197943444,0.47778225210084035,0.6166725543933055
AT1G02730,3.0150736901763224,2.8988147521008405,0.4469614536423841,0.6548090758620689,0.750025102247191,0.9749567924028268
AT1G02740,1.4801284633204632,2.8091995321336762,3.1590082041284404,3.381175627806563,0.6013754581395349,0.5874734618644067
AT1G02750,0.9104081100917432,2.7001175431861806,5.475713586178862,4.73682253909465,0.5698770466666666,0.6458764022346368
AT1G02760,0.8553049,0.6039975294117647,0.5424233333333334,0.6740608333333333,0.2900815,0.3552351
AT1G02770,2.0672422008154943,2.8362329698535746,1.1952850373443984,0.7188550474308301,1.94085022705314,2.368464116083916
AT1G02780,0.8342116725146199,0.5145562590909091,3.219747655394525,2.8000254912718203,0.3450172748091603,0.4432626256684492
AT1G02790,3.3315731812297735,3.2044192407120744,0.4100870789473684,0.5920507705627706,5.385331138778747,4.936156792229729
AT1G02800,3.2715241423712342,3.2189730263644774,0.2649386690140845,0.504185881305638,0.9248011493710692,0.9872667855029585
AT1G02810,5.796745503123225,3.853256925801012,0.2976114653061224,0.4253121304347826,4.486639747700394,2.432132447028424
AT1G02813,8.589318684587814,5.119164489981785,0.29152659999999997,0.4260956,6.157029501138952,4.15308479076087
AT1G02816,1.1567582508143321,4.336389394021739,4.052074675771972,2.896976529313233,0.49824318103448273,2.2188005266853934
AT1G02820,4.408778414746544,2.335247839708561,0.32789794736842104,0.2611443333333333,0.4279885045045045,0.5214410384615384
AT1G02830,2.209020572368421,1.5297311,0.30285612727272726,0.37606454347826085,0.4577979180327869,0.5578947415730338
AT1G02840,0.7169757407407408,1.274170379735683,7.542720343263673,6.925460593285636,0.4542056184210526,0.5815831646859083
AT1G02850,2.704034312259483,3.043658318651441,1.026145184079602,1.3230061662198391,0.8362434331395349,0.7779132630813953
AT1G02860,2.7221986645962732,3.826524528991263,2.7175771028632028,2.2170043382570164,0.49865827450980393,0.6999338093023256
AT1G02870,1.6343472792321116,4.805568419354839,2.5243414374120956,2.170941288,0.5540497387387388,0.6873717147651007
AT1G02880,1.397801233441911,2.7966898161764706,2.7932182604444447,2.1137128515111696,0.3791441090225564,0.5539376243386244
AT1G02890,1.421350211143695,3.1952045652173915,5.234438231369587,4.725141468015666,0.5158861478352693,0.632846401937046
AT1G02900,2.526682001923077,2.5019476672862453,0.26049428205128206,0.5436873411764706,0.7533383876404495,1.0044177946428572
AT1G02910,0.8694953317422435,1.6317394480322907,4.553131780457638,4.1680805046224965,0.5686458867924529,0.6620567586206897
AT1G02920,1.6276080257648953,2.511675137971698,0.32439072388059703,0.48080908724832216,3.6715941045510454,2.0667986434937613
AT1G02930,2.1827910820793432,2.8708311887941536,0.29220545864661657,0.3671992434782609,0.5267095904761905,0.48924752083333334
AT1G02940,1.0416420455580866,0.9188780068027211,0.24388571578947368,0.46194239,2.2473468979591837,1.302396723943662
AT1G02950,1.4198768743545611,1.2488439382940109,0.454700875,0.4279352296296296,4.227665854679803,2.8181490063492065
AT1G02952,1.4693482653061225,1.3358788893528184,0.4772981234567901,0.455982547008547,4.649029488636364,3.037336030195382
AT1G02960,0.9276158695219123,1.063533284142988,2.0666701103000813,1.7544697584650113,0.7109085745033112,0.7125119866666667
AT1G02965,1.7111844058721934,4.059002604810996,0.38974305673758863,0.37321567,1.3581701091954024,4.026267511730206
AT1G02970,1.3737064078125,3.1247070255072464,0.5177635677799607,0.7259198649885583,0.6781942162601626,0.8865184054404145
AT1G02980,2.138778018597237,2.597904625599233,0.49762310925644915,0.564504076,2.6678102646864685,3.30547001210787
AT1G02990,0.7250205377302437,1.464191053430079,2.849045099904245,2.142466405502932,0.6231460288739172,0.7687609427509293
AT1G03000,0.8189988340277777,1.7064249387222947,5.465138374536881,4.6709222646551725,0.5616439548387097,0.7480472552182164
AT1G03010,2.486925041345094,1.500068647368421,0.4117905,0.5433759350649351,0.634528115183246,0.6964157554517134
AT1G03020,2.872212309895833,2.5498774476190476,0.35425894339622643,0.47321828169014085,5.8190980272108845,4.797097475845411
AT1G03030,1.0748103935643565,3.079964408979592,2.444494811023622,1.7853761682368776,0.4587523786982248,0.7259057686274509
AT1G03040,2.6434766289262237,3.7599650370888735,5.2192803525980915,4.601242740666667,0.6018810570866142,0.9349111920236337
AT1G03050,2.240945387755102,1.1586379025787965,0.3472568678571429,0.4745331146953405,0.5567260073349634,0.671994490797546
AT1G03055,1.5789716588072122,1.693431438271605,0.5218118787878788,0.5152139572192513,0.5222548832684825,0.6192853808139535
AT1G03060,0.7207707128642502,0.6195812762289068,3.7901154776067587,3.938653976163925,0.6829549345175897,0.7929651710948905
AT1G03070,1.3561316176870748,1.8958370458015268,0.4928495666666667,0.7391482471910112,0.9773101011494253,1.4686662192982456
AT1G03080,0.864390766718507,0.97427718170347,2.028492712709149,1.503654162236988,0.6156981477170994,0.7617008354080221
AT1G03090,2.7500741174617462,4.036962324542519,3.901006613850207,2.4427938646262506,0.5251659082568807,0.6902351337648328
AT1G03100,0.8684348133802817,0.9963519464068209,0.6941224127806563,1.0133071149012567,0.6635389049504951,0.7899495065359478
AT1G03103,1.6944919796380091,1.8329124666666667,0.3592654571428571,0.37114464102564104,1.438457933121019,1.1674196370656371
AT1G03106,2.139994820734341,2.445880461100569,0.2028845625,0.26848261016949154,1.6139509510489511,1.2229193973214285
AT1G03110,1.064049476340694,2.4410127486252944,1.9293636621761658,1.5222775848214285,0.47630351578947366,0.6459765596153846
AT1G03120,4.624748141882674,3.101265416787265,0.5062638796992481,0.5096624150943396,0.35561778260869564,0.637047328042328
